2026/03/19 05:44:31 structure,line: 2147     INFO | Adding CMAP torsions...
2026/03/19 05:44:31 structure,line: 2149     INFO | Adding trigonal angle terms...
2026/03/19 05:44:31 structure,line: 2151     INFO | Adding out-of-plane bends...
2026/03/19 05:44:31 structure,line: 2153     INFO | Adding pi-torsions...
2026/03/19 05:44:31 structure,line: 2155     INFO | Adding stretch-bends...
2026/03/19 05:44:31 structure,line: 2157     INFO | Adding torsion-torsions...
2026/03/19 05:44:31 structure,line: 2159     INFO | Adding Nonbonded force...
2026/03/19 05:44:31 energy_component,line: 338 DECOMPOSE | Decomposed Res Num: 2, Total Res Num: 447, Decomposition Progress: 0.44742729306487694
2026/03/19 05:44:32 structure,line: 2132     INFO | Adding bonds...
2026/03/19 05:44:32 structure,line: 2135     INFO | Adding angles...
2026/03/19 05:44:32 structure,line: 2138     INFO | Adding dihedrals...
2026/03/19 05:44:32 structure,line: 2141     INFO | Adding Ryckaert-Bellemans torsions...
2026/03/19 05:44:32 structure,line: 2143     INFO | Adding Urey-Bradleys...
2026/03/19 05:44:32 structure,line: 2145     INFO | Adding improper torsions...
2026/03/19 05:44:32 structure,line: 2147     INFO | Adding CMAP torsions...
2026/03/19 05:44:32 structure,line: 2149     INFO | Adding trigonal angle terms...
2026/03/19 05:44:32 structure,line: 2151     INFO | Adding out-of-plane bends...
2026/03/19 05:44:32 structure,line: 2153     INFO | Adding pi-torsions...
2026/03/19 05:44:32 structure,line: 2155     INFO | Adding stretch-bends...
2026/03/19 05:44:32 structure,line: 2157     INFO | Adding torsion-torsions...
2026/03/19 05:44:32 structure,line: 2159     INFO | Adding Nonbonded force...
2026/03/19 05:44:32 energy_component,line: 338 DECOMPOSE | Decomposed Res Num: 3, Total Res Num: 447, Decomposition Progress: 0.6711409395973155
2026/03/19 05:44:33 structure,line: 2132     INFO | Adding bonds...
2026/03/19 05:44:33 structure,line: 2135     INFO | Adding angles...
2026/03/19 05:44:33 structure,line: 2138     INFO | Adding dihedrals...
2026/03/19 05:44:33 structure,line: 2141     INFO | Adding Ryckaert-Bellemans torsions...
2026/03/19 05:44:33 structure,line: 2143     INFO | Adding Urey-Bradleys...
2026/03/19 05:44:33 structure,line: 2145     INFO | Adding improper torsions...
2026/03/19 05:44:33 structure,line: 2147     INFO | Adding CMAP torsions...
2026/03/19 05:44:33 structure,line: 2149     INFO | Adding trigonal angle terms...
2026/03/19 05:44:33 structure,line: 2151     INFO | Adding out-of-plane bends...
2026/03/19 05:44:33 structure,line: 2153     INFO | Adding pi-torsions...
2026/03/19 05:44:33 structure,line: 2155     INFO | Adding stretch-bends...
2026/03/19 05:44:33 structure,line: 2157     INFO | Adding torsion-torsions...
2026/03/19 05:44:33 structure,line: 2159     INFO | Adding Nonbonded force...
2026/03/19 05:44:33 energy_component,line: 338 DECOMPOSE | Decomposed Res Num: 4, Total Res Num: 447, Decomposition Progress: 0.8948545861297539
2026/03/19 05:44:34 structure,line: 2132     INFO | Adding bonds...
2026/03/19 05:44:34 structure,line: 2135     INFO | Adding angles...
2026/03/19 05:44:34 structure,line: 2138     INFO | Adding dihedrals...
2026/03/19 05:44:34 structure,line: 2141     INFO | Adding Ryckaert-Bellemans torsions...
2026/03/19 05:44:34 structure,line: 2143     INFO | Adding Urey-Bradleys...
2026/03/19 05:44:34 structure,line: 2145     INFO | Adding improper torsions...
2026/03/19 05:44:34 structure,line: 2147     INFO | Adding CMAP torsions...
2026/03/19 05:44:34 structure,line: 2149     INFO | Adding trigonal angle terms...
2026/03/19 05:44:34 structure,line: 2151     INFO | Adding out-of-plane bends...
2026/03/19 05:44:34 structure,line: 2153     INFO | Adding pi-torsions...
2026/03/19 05:44:34 structure,line: 2155     INFO | Adding stretch-bends...
2026/03/19 05:44:34 structure,line: 2157     INFO | Adding torsion-torsions...
2026/03/19 05:44:34 structure,line: 2159     INFO | Adding Nonbonded force...
2026/03/19 05:44:34 energy_component,line: 338 DECOMPOSE | Decomposed Res Num: 5, Total Res Num: 447, Decomposition Progress: 1.1185682326621924
2026/03/19 05:44:34 structure,line: 2132     INFO | Adding bonds...
2026/03/19 05:44:34 structure,line: 2135     INFO | Adding angles...
2026/03/19 05:44:34 structure,line: 2138     INFO | Adding dihedrals...
2026/03/19 05:44:34 structure,line: 2141     INFO | Adding Ryckaert-Bellemans torsions...
2026/03/19 05:44:34 structure,line: 2143     INFO | Adding Urey-Bradleys...
2026/03/19 05:44:34 structure,line: 2145     INFO | Adding improper torsions...
2026/03/19 05:44:34 structure,line: 2147     INFO | Adding CMAP torsions...
2026/03/19 05:44:34 structure,line: 2149     INFO | Adding trigonal angle terms...
2026/03/19 05:44:34 structure,line: 2151     INFO | Adding out-of-plane bends...
2026/03/19 05:44:34 structure,line: 2153     INFO | Adding pi-torsions...
2026/03/19 05:44:34 structure,line: 2155     INFO | Adding stretch-bends...
2026/03/19 05:44:34 structure,line: 2157     INFO | Adding torsion-torsions...
2026/03/19 05:44:34 structure,line: 2159     INFO | Adding Nonbonded force...
2026/03/19 05:44:35 energy_component,line: 338 DECOMPOSE | Decomposed Res Num: 6, Total Res Num: 447, Decomposition Progress: 1.342281879194631
2026/03/19 05:44:35 structure,line: 2132     INFO | Adding bonds...
2026/03/19 05:44:35 structure,line: 2135     INFO | Adding angles...
2026/03/19 05:44:35 structure,line: 2138     INFO | Adding dihedrals...
2026/03/19 05:44:35 structure,line: 2141     INFO | Adding Ryckaert-Bellemans torsions...
2026/03/19 05:44:35 structure,line: 2143     INFO | Adding Urey-Bradleys...
2026/03/19 05:44:35 structure,line: 2145     INFO | Adding improper torsions...
2026/03/19 05:44:35 structure,line: 2147     INFO | Adding CMAP torsions...
2026/03/19 05:44:35 structure,line: 2149     INFO | Adding trigonal angle terms...
2026/03/19 05:44:35 structure,line: 2151     INFO | Adding out-of-plane bends...
2026/03/19 05:44:35 structure,line: 2153     INFO | Adding pi-torsions...
2026/03/19 05:44:35 structure,line: 2155     INFO | Adding stretch-bends...
2026/03/19 05:44:35 structure,line: 2157     INFO | Adding torsion-torsions...
2026/03/19 05:44:35 structure,line: 2159     INFO | Adding Nonbonded force...
2026/03/19 05:44:36 energy_component,line: 338 DECOMPOSE | Decomposed Res Num: 7, Total Res Num: 447, Decomposition Progress: 1.5659955257270695
2026/03/19 05:44:36 structure,line: 2132     INFO | Adding bonds...
2026/03/19 05:44:36 structure,line: 2135     INFO | Adding angles...
2026/03/19 05:44:36 structure,line: 2138     INFO | Adding dihedrals...
2026/03/19 05:44:36 structure,line: 2141     INFO | Adding Ryckaert-Bellemans torsions...
2026/03/19 05:44:36 structure,line: 2143     INFO | Adding Urey-Bradleys...
2026/03/19 05:44:36 structure,line: 2145     INFO | Adding improper torsions...
2026/03/19 05:44:36 structure,line: 2147     INFO | Adding CMAP torsions...
2026/03/19 05:44:36 structure,line: 2149     INFO | Adding trigonal angle terms...
2026/03/19 05:44:36 structure,line: 2151     INFO | Adding out-of-plane bends...
2026/03/19 05:44:36 structure,line: 2153     INFO | Adding pi-torsions...
2026/03/19 05:44:36 structure,line: 2155     INFO | Adding stretch-bends...
2026/03/19 05:44:36 structure,line: 2157     INFO | Adding torsion-torsions...
2026/03/19 05:44:36 structure,line: 2159     INFO | Adding Nonbonded force...
2026/03/19 05:44:36 energy_component,line: 338 DECOMPOSE | Decomposed Res Num: 8, Total Res Num: 447, Decomposition Progress: 1.7897091722595078
2026/03/19 05:44:37 structure,line: 2132     INFO | Adding bonds...
2026/03/19 05:44:37 structure,line: 2135     INFO | Adding angles...
2026/03/19 05:44:37 structure,line: 2138     INFO | Adding dihedrals...
2026/03/19 05:44:37 structure,line: 2141     INFO | Adding Ryckaert-Bellemans torsions...
2026/03/19 05:44:37 structure,line: 2143     INFO | Adding Urey-Bradleys...
2026/03/19 05:44:37 structure,line: 2145     INFO | Adding improper torsions...
2026/03/19 05:44:37 structure,line: 2147     INFO | Adding CMAP torsions...
2026/03/19 05:44:37 structure,line: 2149     INFO | Adding trigonal angle terms...
2026/03/19 05:44:37 structure,line: 2151     INFO | Adding out-of-plane bends...
2026/03/19 05:44:37 structure,line: 2153     INFO | Adding pi-torsions...
2026/03/19 05:44:37 structure,line: 2155     INFO | Adding stretch-bends...
2026/03/19 05:44:37 structure,line: 2157     INFO | Adding torsion-torsions...
2026/03/19 05:44:37 structure,line: 2159     INFO | Adding Nonbonded force...
2026/03/19 05:44:37 energy_component,line: 338 DECOMPOSE | Decomposed Res Num: 9, Total Res Num: 447, Decomposition Progress: 2.013422818791946
2026/03/19 05:44:38 structure,line: 2132     INFO | Adding bonds...
2026/03/19 05:44:38 structure,line: 2135     INFO | Adding angles...
2026/03/19 05:44:38 structure,line: 2138     INFO | Adding dihedrals...
2026/03/19 05:44:38 structure,line: 2141     INFO | Adding Ryckaert-Bellemans torsions...
2026/03/19 05:44:38 structure,line: 2143     INFO | Adding Urey-Bradleys...
2026/03/19 05:44:38 structure,line: 2145     INFO | Adding improper torsions...
2026/03/19 05:44:38 structure,line: 2147     INFO | Adding CMAP torsions...
2026/03/19 05:44:38 structure,line: 2149     INFO | Adding trigonal angle terms...
2026/03/19 05:44:38 structure,line: 2151     INFO | Adding out-of-plane bends...
2026/03/19 05:44:38 structure,line: 2153     INFO | Adding pi-torsions...
2026/03/19 05:44:38 structure,line: 2155     INFO | Adding stretch-bends...
2026/03/19 05:44:38 structure,line: 2157     INFO | Adding torsion-torsions...
2026/03/19 05:44:38 structure,line: 2159     INFO | Adding Nonbonded force...
2026/03/19 05:44:38 energy_component,line: 338 DECOMPOSE | Decomposed Res Num: 10, Total Res Num: 447, Decomposition Progress: 2.237136465324385
2026/03/19 05:44:39 structure,line: 2132     INFO | Adding bonds...
2026/03/19 05:44:39 structure,line: 2135     INFO | Adding angles...
2026/03/19 05:44:39 structure,line: 2138     INFO | Adding dihedrals...
2026/03/19 05:44:39 structure,line: 2141     INFO | Adding Ryckaert-Bellemans torsions...
2026/03/19 05:44:39 structure,line: 2143     INFO | Adding Urey-Bradleys...
2026/03/19 05:44:39 structure,line: 2145     INFO | Adding improper torsions...
2026/03/19 05:44:39 structure,line: 2147     INFO | Adding CMAP torsions...
2026/03/19 05:44:39 structure,line: 2149     INFO | Adding trigonal angle terms...
2026/03/19 05:44:39 structure,line: 2151     INFO | Adding out-of-plane bends...
2026/03/19 05:44:39 structure,line: 2153     INFO | Adding pi-torsions...
2026/03/19 05:44:39 structure,line: 2155     INFO | Adding stretch-bends...
2026/03/19 05:44:39 structure,line: 2157     INFO | Adding torsion-torsions...
2026/03/19 05:44:39 structure,line: 2159     INFO | Adding Nonbonded force...
2026/03/19 05:44:39 energy_component,line: 338 DECOMPOSE | Decomposed Res Num: 11, Total Res Num: 447, Decomposition Progress: 2.460850111856823
2026/03/19 05:44:42 structure,line: 2132     INFO | Adding bonds...
2026/03/19 05:44:42 structure,line: 2135     INFO | Adding angles...
2026/03/19 05:44:42 structure,line: 2138     INFO | Adding dihedrals...
2026/03/19 05:44:42 structure,line: 2141     INFO | Adding Ryckaert-Bellemans torsions...
2026/03/19 05:44:42 structure,line: 2143     INFO | Adding Urey-Bradleys...
2026/03/19 05:44:42 structure,line: 2145     INFO | Adding improper torsions...
2026/03/19 05:44:42 structure,line: 2147     INFO | Adding CMAP torsions...
2026/03/19 05:44:42 structure,line: 2149     INFO | Adding trigonal angle terms...
2026/03/19 05:44:42 structure,line: 2151     INFO | Adding out-of-plane bends...
2026/03/19 05:44:42 structure,line: 2153     INFO | Adding pi-torsions...
2026/03/19 05:44:42 structure,line: 2155     INFO | Adding stretch-bends...
2026/03/19 05:44:42 structure,line: 2157     INFO | Adding torsion-torsions...
2026/03/19 05:44:42 structure,line: 2159     INFO | Adding Nonbonded force...
2026/03/19 05:44:42 energy_component,line: 338 DECOMPOSE | Decomposed Res Num: 12, Total Res Num: 447, Decomposition Progress: 2.684563758389262
2026/03/19 05:44:43 structure,line: 2132     INFO | Adding bonds...
2026/03/19 05:44:43 structure,line: 2135     INFO | Adding angles...
2026/03/19 05:44:43 structure,line: 2138     INFO | Adding dihedrals...
2026/03/19 05:44:43 structure,line: 2141     INFO | Adding Ryckaert-Bellemans torsions...
2026/03/19 05:44:43 structure,line: 2143     INFO | Adding Urey-Bradleys...
2026/03/19 05:44:43 structure,line: 2145     INFO | Adding improper torsions...
2026/03/19 05:44:43 structure,line: 2147     INFO | Adding CMAP torsions...
2026/03/19 05:44:43 structure,line: 2149     INFO | Adding trigonal angle terms...
2026/03/19 05:44:43 structure,line: 2151     INFO | Adding out-of-plane bends...
2026/03/19 05:44:43 structure,line: 2153     INFO | Adding pi-torsions...
2026/03/19 05:44:43 structure,line: 2155     INFO | Adding stretch-bends...
2026/03/19 05:44:43 structure,line: 2157     INFO | Adding torsion-torsions...
2026/03/19 05:44:43 structure,line: 2159     INFO | Adding Nonbonded force...
2026/03/19 05:44:43 energy_component,line: 338 DECOMPOSE | Decomposed Res Num: 13, Total Res Num: 447, Decomposition Progress: 2.9082774049217
2026/03/19 05:44:44 structure,line: 2132     INFO | Adding bonds...
2026/03/19 05:44:44 structure,line: 2135     INFO | Adding angles...
2026/03/19 05:44:44 structure,line: 2138     INFO | Adding dihedrals...
2026/03/19 05:44:44 structure,line: 2141     INFO | Adding Ryckaert-Bellemans torsions...
2026/03/19 05:44:44 structure,line: 2143     INFO | Adding Urey-Bradleys...
2026/03/19 05:44:44 structure,line: 2145     INFO | Adding improper torsions...
2026/03/19 05:44:44 structure,line: 2147     INFO | Adding CMAP torsions...
2026/03/19 05:44:44 structure,line: 2149     INFO | Adding trigonal angle terms...
2026/03/19 05:44:44 structure,line: 2151     INFO | Adding out-of-plane bends...
2026/03/19 05:44:44 structure,line: 2153     INFO | Adding pi-torsions...
2026/03/19 05:44:44 structure,line: 2155     INFO | Adding stretch-bends...
2026/03/19 05:44:44 structure,line: 2157     INFO | Adding torsion-torsions...
2026/03/19 05:44:44 structure,line: 2159     INFO | Adding Nonbonded force...
2026/03/19 05:44:44 energy_component,line: 338 DECOMPOSE | Decomposed Res Num: 14, Total Res Num: 447, Decomposition Progress: 3.131991051454139
2026/03/19 05:44:45 structure,line: 2132     INFO | Adding bonds...
2026/03/19 05:44:45 structure,line: 2135     INFO | Adding angles...
2026/03/19 05:44:45 structure,line: 2138     INFO | Adding dihedrals...
2026/03/19 05:44:45 structure,line: 2141     INFO | Adding Ryckaert-Bellemans torsions...
2026/03/19 05:44:45 structure,line: 2143     INFO | Adding Urey-Bradleys...
2026/03/19 05:44:45 structure,line: 2145     INFO | Adding improper torsions...
2026/03/19 05:44:45 structure,line: 2147     INFO | Adding CMAP torsions...
2026/03/19 05:44:45 structure,line: 2149     INFO | Adding trigonal angle terms...
2026/03/19 05:44:45 structure,line: 2151     INFO | Adding out-of-plane bends...
2026/03/19 05:44:45 structure,line: 2153     INFO | Adding pi-torsions...
2026/03/19 05:44:45 structure,line: 2155     INFO | Adding stretch-bends...
2026/03/19 05:44:45 structure,line: 2157     INFO | Adding torsion-torsions...
2026/03/19 05:44:45 structure,line: 2159     INFO | Adding Nonbonded force...
2026/03/19 05:44:45 energy_component,line: 338 DECOMPOSE | Decomposed Res Num: 15, Total Res Num: 447, Decomposition Progress: 3.3557046979865772
2026/03/19 05:44:45 structure,line: 2132     INFO | Adding bonds...
2026/03/19 05:44:45 structure,line: 2135     INFO | Adding angles...
2026/03/19 05:44:45 structure,line: 2138     INFO | Adding dihedrals...
2026/03/19 05:44:45 structure,line: 2141     INFO | Adding Ryckaert-Bellemans torsions...
2026/03/19 05:44:45 structure,line: 2143     INFO | Adding Urey-Bradleys...
2026/03/19 05:44:45 structure,line: 2145     INFO | Adding improper torsions...
2026/03/19 05:44:45 structure,line: 2147     INFO | Adding CMAP torsions...
2026/03/19 05:44:45 structure,line: 2149     INFO | Adding trigonal angle terms...
2026/03/19 05:44:45 structure,line: 2151     INFO | Adding out-of-plane bends...
2026/03/19 05:44:45 structure,line: 2153     INFO | Adding pi-torsions...
2026/03/19 05:44:45 structure,line: 2155     INFO | Adding stretch-bends...
2026/03/19 05:44:45 structure,line: 2157     INFO | Adding torsion-torsions...
2026/03/19 05:44:45 structure,line: 2159     INFO | Adding Nonbonded force...
2026/03/19 05:44:46 energy_component,line: 338 DECOMPOSE | Decomposed Res Num: 16, Total Res Num: 447, Decomposition Progress: 3.5794183445190155
2026/03/19 05:44:46 structure,line: 2132     INFO | Adding bonds...
2026/03/19 05:44:46 structure,line: 2135     INFO | Adding angles...
2026/03/19 05:44:46 structure,line: 2138     INFO | Adding dihedrals...
2026/03/19 05:44:46 structure,line: 2141     INFO | Adding Ryckaert-Bellemans torsions...
2026/03/19 05:44:46 structure,line: 2143     INFO | Adding Urey-Bradleys...
2026/03/19 05:44:46 structure,line: 2145     INFO | Adding improper torsions...
2026/03/19 05:44:46 structure,line: 2147     INFO | Adding CMAP torsions...
2026/03/19 05:44:46 structure,line: 2149     INFO | Adding trigonal angle terms...
2026/03/19 05:44:46 structure,line: 2151     INFO | Adding out-of-plane bends...
2026/03/19 05:44:46 structure,line: 2153     INFO | Adding pi-torsions...
2026/03/19 05:44:46 structure,line: 2155     INFO | Adding stretch-bends...
2026/03/19 05:44:46 structure,line: 2157     INFO | Adding torsion-torsions...
2026/03/19 05:44:46 structure,line: 2159     INFO | Adding Nonbonded force...
2026/03/19 05:44:46 energy_component,line: 338 DECOMPOSE | Decomposed Res Num: 17, Total Res Num: 447, Decomposition Progress: 3.803131991051454
2026/03/19 05:44:47 structure,line: 2132     INFO | Adding bonds...
2026/03/19 05:44:47 structure,line: 2135     INFO | Adding angles...
2026/03/19 05:44:47 structure,line: 2138     INFO | Adding dihedrals...
2026/03/19 05:44:47 structure,line: 2141     INFO | Adding Ryckaert-Bellemans torsions...
2026/03/19 05:44:47 structure,line: 2143     INFO | Adding Urey-Bradleys...
2026/03/19 05:44:47 structure,line: 2145     INFO | Adding improper torsions...
2026/03/19 05:44:47 structure,line: 2147     INFO | Adding CMAP torsions...
2026/03/19 05:44:47 structure,line: 2149     INFO | Adding trigonal angle terms...
2026/03/19 05:44:47 structure,line: 2151     INFO | Adding out-of-plane bends...
2026/03/19 05:44:47 structure,line: 2153     INFO | Adding pi-torsions...
2026/03/19 05:44:47 structure,line: 2155     INFO | Adding stretch-bends...
2026/03/19 05:44:47 structure,line: 2157     INFO | Adding torsion-torsions...
2026/03/19 05:44:47 structure,line: 2159     INFO | Adding Nonbonded force...
2026/03/19 05:44:47 energy_component,line: 338 DECOMPOSE | Decomposed Res Num: 18, Total Res Num: 447, Decomposition Progress: 4.026845637583892
2026/03/19 05:44:48 structure,line: 2132     INFO | Adding bonds...
2026/03/19 05:44:48 structure,line: 2135     INFO | Adding angles...
2026/03/19 05:44:48 structure,line: 2138     INFO | Adding dihedrals...
2026/03/19 05:44:48 structure,line: 2141     INFO | Adding Ryckaert-Bellemans torsions...
2026/03/19 05:44:48 structure,line: 2143     INFO | Adding Urey-Bradleys...
2026/03/19 05:44:48 structure,line: 2145     INFO | Adding improper torsions...
2026/03/19 05:44:48 structure,line: 2147     INFO | Adding CMAP torsions...
2026/03/19 05:44:48 structure,line: 2149     INFO | Adding trigonal angle terms...
2026/03/19 05:44:48 structure,line: 2151     INFO | Adding out-of-plane bends...
2026/03/19 05:44:48 structure,line: 2153     INFO | Adding pi-torsions...
2026/03/19 05:44:48 structure,line: 2155     INFO | Adding stretch-bends...
2026/03/19 05:44:48 structure,line: 2157     INFO | Adding torsion-torsions...
2026/03/19 05:44:48 structure,line: 2159     INFO | Adding Nonbonded force...
2026/03/19 05:44:48 energy_component,line: 338 DECOMPOSE | Decomposed Res Num: 19, Total Res Num: 447, Decomposition Progress: 4.250559284116331
2026/03/19 05:44:49 structure,line: 2132     INFO | Adding bonds...
2026/03/19 05:44:49 structure,line: 2135     INFO | Adding angles...
2026/03/19 05:44:49 structure,line: 2138     INFO | Adding dihedrals...
2026/03/19 05:44:49 structure,line: 2141     INFO | Adding Ryckaert-Bellemans torsions...
2026/03/19 05:44:49 structure,line: 2143     INFO | Adding Urey-Bradleys...
2026/03/19 05:44:49 structure,line: 2145     INFO | Adding improper torsions...
2026/03/19 05:44:49 structure,line: 2147     INFO | Adding CMAP torsions...
2026/03/19 05:44:49 structure,line: 2149     INFO | Adding trigonal angle terms...
2026/03/19 05:44:49 structure,line: 2151     INFO | Adding out-of-plane bends...
2026/03/19 05:44:49 structure,line: 2153     INFO | Adding pi-torsions...
2026/03/19 05:44:49 structure,line: 2155     INFO | Adding stretch-bends...
2026/03/19 05:44:49 structure,line: 2157     INFO | Adding torsion-torsions...
2026/03/19 05:44:49 structure,line: 2159     INFO | Adding Nonbonded force...
2026/03/19 05:44:49 energy_component,line: 338 DECOMPOSE | Decomposed Res Num: 20, Total Res Num: 447, Decomposition Progress: 4.47427293064877
2026/03/19 05:44:50 structure,line: 2132     INFO | Adding bonds...
2026/03/19 05:44:50 structure,line: 2135     INFO | Adding angles...
2026/03/19 05:44:50 structure,line: 2138     INFO | Adding dihedrals...
2026/03/19 05:44:50 structure,line: 2141     INFO | Adding Ryckaert-Bellemans torsions...
2026/03/19 05:44:50 structure,line: 2143     INFO | Adding Urey-Bradleys...
2026/03/19 05:44:50 structure,line: 2145     INFO | Adding improper torsions...
2026/03/19 05:44:50 structure,line: 2147     INFO | Adding CMAP torsions...
2026/03/19 05:44:50 structure,line: 2149     INFO | Adding trigonal angle terms...
2026/03/19 05:44:50 structure,line: 2151     INFO | Adding out-of-plane bends...
2026/03/19 05:44:50 structure,line: 2153     INFO | Adding pi-torsions...
2026/03/19 05:44:50 structure,line: 2155     INFO | Adding stretch-bends...
2026/03/19 05:44:50 structure,line: 2157     INFO | Adding torsion-torsions...
2026/03/19 05:44:50 structure,line: 2159     INFO | Adding Nonbonded force...
2026/03/19 05:44:50 energy_component,line: 338 DECOMPOSE | Decomposed Res Num: 21, Total Res Num: 447, Decomposition Progress: 4.697986577181208
2026/03/19 05:44:50 structure,line: 2132     INFO | Adding bonds...
2026/03/19 05:44:50 structure,line: 2135     INFO | Adding angles...
2026/03/19 05:44:50 structure,line: 2138     INFO | Adding dihedrals...
2026/03/19 05:44:50 structure,line: 2141     INFO | Adding Ryckaert-Bellemans torsions...
2026/03/19 05:44:50 structure,line: 2143     INFO | Adding Urey-Bradleys...
2026/03/19 05:44:50 structure,line: 2145     INFO | Adding improper torsions...
2026/03/19 05:44:50 structure,line: 2147     INFO | Adding CMAP torsions...
2026/03/19 05:44:50 structure,line: 2149     INFO | Adding trigonal angle terms...
2026/03/19 05:44:50 structure,line: 2151     INFO | Adding out-of-plane bends...
2026/03/19 05:44:50 structure,line: 2153     INFO | Adding pi-torsions...
2026/03/19 05:44:50 structure,line: 2155     INFO | Adding stretch-bends...
2026/03/19 05:44:50 structure,line: 2157     INFO | Adding torsion-torsions...
2026/03/19 05:44:50 structure,line: 2159     INFO | Adding Nonbonded force...
2026/03/19 05:44:51 energy_component,line: 338 DECOMPOSE | Decomposed Res Num: 22, Total Res Num: 447, Decomposition Progress: 4.921700223713646
2026/03/19 05:44:51 structure,line: 2132     INFO | Adding bonds...
2026/03/19 05:44:51 structure,line: 2135     INFO | Adding angles...
2026/03/19 05:44:51 structure,line: 2138     INFO | Adding dihedrals...
2026/03/19 05:44:51 structure,line: 2141     INFO | Adding Ryckaert-Bellemans torsions...
2026/03/19 05:44:51 structure,line: 2143     INFO | Adding Urey-Bradleys...
2026/03/19 05:44:51 structure,line: 2145     INFO | Adding improper torsions...
2026/03/19 05:44:51 structure,line: 2147     INFO | Adding CMAP torsions...
2026/03/19 05:44:51 structure,line: 2149     INFO | Adding trigonal angle terms...
2026/03/19 05:44:51 structure,line: 2151     INFO | Adding out-of-plane bends...
2026/03/19 05:44:51 structure,line: 2153     INFO | Adding pi-torsions...
2026/03/19 05:44:51 structure,line: 2155     INFO | Adding stretch-bends...
2026/03/19 05:44:51 structure,line: 2157     INFO | Adding torsion-torsions...
2026/03/19 05:44:51 structure,line: 2159     INFO | Adding Nonbonded force...
2026/03/19 05:44:51 energy_component,line: 338 DECOMPOSE | Decomposed Res Num: 23, Total Res Num: 447, Decomposition Progress: 5.1454138702460845
2026/03/19 05:44:52 structure,line: 2132     INFO | Adding bonds...
2026/03/19 05:44:52 structure,line: 2135     INFO | Adding angles...
2026/03/19 05:44:52 structure,line: 2138     INFO | Adding dihedrals...
2026/03/19 05:44:52 structure,line: 2141     INFO | Adding Ryckaert-Bellemans torsions...
2026/03/19 05:44:52 structure,line: 2143     INFO | Adding Urey-Bradleys...
2026/03/19 05:44:52 structure,line: 2145     INFO | Adding improper torsions...
2026/03/19 05:44:52 structure,line: 2147     INFO | Adding CMAP torsions...
2026/03/19 05:44:52 structure,line: 2149     INFO | Adding trigonal angle terms...
2026/03/19 05:44:52 structure,line: 2151     INFO | Adding out-of-plane bends...
2026/03/19 05:44:52 structure,line: 2153     INFO | Adding pi-torsions...
2026/03/19 05:44:52 structure,line: 2155     INFO | Adding stretch-bends...
2026/03/19 05:44:52 structure,line: 2157     INFO | Adding torsion-torsions...
2026/03/19 05:44:52 structure,line: 2159     INFO | Adding Nonbonded force...
2026/03/19 05:44:52 energy_component,line: 338 DECOMPOSE | Decomposed Res Num: 24, Total Res Num: 447, Decomposition Progress: 5.369127516778524
2026/03/19 05:44:53 structure,line: 2132     INFO | Adding bonds...
2026/03/19 05:44:53 structure,line: 2135     INFO | Adding angles...
2026/03/19 05:44:53 structure,line: 2138     INFO | Adding dihedrals...
2026/03/19 05:44:53 structure,line: 2141     INFO | Adding Ryckaert-Bellemans torsions...
2026/03/19 05:44:53 structure,line: 2143     INFO | Adding Urey-Bradleys...
2026/03/19 05:44:53 structure,line: 2145     INFO | Adding improper torsions...
2026/03/19 05:44:53 structure,line: 2147     INFO | Adding CMAP torsions...
2026/03/19 05:44:53 structure,line: 2149     INFO | Adding trigonal angle terms...
2026/03/19 05:44:53 structure,line: 2151     INFO | Adding out-of-plane bends...
2026/03/19 05:44:53 structure,line: 2153     INFO | Adding pi-torsions...
2026/03/19 05:44:53 structure,line: 2155     INFO | Adding stretch-bends...
2026/03/19 05:44:53 structure,line: 2157     INFO | Adding torsion-torsions...
2026/03/19 05:44:53 structure,line: 2159     INFO | Adding Nonbonded force...
2026/03/19 05:44:53 energy_component,line: 338 DECOMPOSE | Decomposed Res Num: 25, Total Res Num: 447, Decomposition Progress: 5.592841163310962
2026/03/19 05:44:54 structure,line: 2132     INFO | Adding bonds...
2026/03/19 05:44:54 structure,line: 2135     INFO | Adding angles...
2026/03/19 05:44:54 structure,line: 2138     INFO | Adding dihedrals...
2026/03/19 05:44:54 structure,line: 2141     INFO | Adding Ryckaert-Bellemans torsions...
2026/03/19 05:44:54 structure,line: 2143     INFO | Adding Urey-Bradleys...
2026/03/19 05:44:54 structure,line: 2145     INFO | Adding improper torsions...
2026/03/19 05:44:54 structure,line: 2147     INFO | Adding CMAP torsions...
2026/03/19 05:44:54 structure,line: 2149     INFO | Adding trigonal angle terms...
2026/03/19 05:44:54 structure,line: 2151     INFO | Adding out-of-plane bends...
2026/03/19 05:44:54 structure,line: 2153     INFO | Adding pi-torsions...
2026/03/19 05:44:54 structure,line: 2155     INFO | Adding stretch-bends...
2026/03/19 05:44:54 structure,line: 2157     INFO | Adding torsion-torsions...
2026/03/19 05:44:54 structure,line: 2159     INFO | Adding Nonbonded force...
2026/03/19 05:44:54 energy_component,line: 338 DECOMPOSE | Decomposed Res Num: 26, Total Res Num: 447, Decomposition Progress: 5.8165548098434
2026/03/19 05:44:57 structure,line: 2132     INFO | Adding bonds...
2026/03/19 05:44:57 structure,line: 2135     INFO | Adding angles...
2026/03/19 05:44:57 structure,line: 2138     INFO | Adding dihedrals...
